FMG3H2009,FMG3 H2009-BMD,F:FMG3\H09,FMG3,20090318
FMG3M2009,FMG3 M2009-BMD,F:FMG3\M09,FMG3,20090617
FMG3U2009,FMG3 U2009-BMD,F:FMG3\U09,FMG3,20090916
FMG3Z2009,FMG3 Z2009-BMD,F:FMG3\Z09,FMG3,20091216
FMG3H2010,FMG3 H2010-BMD,F:FMG3\H10,FMG3,20100317
FMG3M2010,FMG3 M2010-BMD,F:FMG3\M10,FMG3,20100616
FMG3U2010,FMG3 U2010-BMD,F:FMG3\U10,FMG3,20100915
FMG3Z2010,FMG3 Z2010-BMD,F:FMG3\Z10,FMG3,20101215
FMG3H2011,FMG3 H2011-BMD,F:FMG3\H11,FMG3,20110316
FMG3M2011,FMG3 M2011-BMD,F:FMG3\M11,FMG3,20110615
FMG3U2011,FMG3 U2011-BMD,F:FMG3\U11,FMG3,20110921
FMG3Z2011,FMG3 Z2011-BMD,F:FMG3\Z11,FMG3,20111221
FMG3H2012,FMG3 H2012-BMD,F:FMG3\H12,FMG3,20120321
FMG3M2012,FMG3 M2012-BMD,F:FMG3\M12,FMG3,20120620
FMG3U2012,FMG3 U2012-BMD,F:FMG3\U12,FMG3,20120919
FMG3Z2012,FMG3 Z2012-BMD,F:FMG3\Z12,FMG3,20121219
FMG3H2013,FMG3 H2013-BMD,F:FMG3\H13,FMG3,20130320
FMG3M2013,FMG3 M2013-BMD,F:FMG3\M13,FMG3,20130619
FMG3U2013,FMG3 U2013-BMD,F:FMG3\U13,FMG3,20130918
FMG3Z2013,FMG3 Z2013-BMD,F:FMG3\Z13,FMG3,20131218
FMG3H2014,FMG3 H2014-BMD,F:FMG3\H14,FMG3,20140319
FMG3M2014,FMG3 M2014-BMD,F:FMG3\M14,FMG3,20140618
FMG3U2014,FMG3 U2014-BMD,F:FMG3\U14,FMG3,20140917
FMG3Z2014,FMG3 Z2014-BMD,F:FMG3\Z14,FMG3,20141217
FMG3H2015,FMG3 H2015-BMD,F:FMG3\H15,FMG3,20150318
FMG3M2015,FMG3 M2015-BMD,F:FMG3\M15,FMG3,20150617
FMG3U2015,FMG3 U2015-BMD,F:FMG3\U15,FMG3,20150916
FMG3Z2015,FMG3 Z2015-BMD,F:FMG3\Z15,FMG3,20151216
FMG3H2016,FMG3 H2016-BMD,F:FMG3\H16,FMG3,20160316
FMG3M2016,FMG3 M2016-BMD,F:FMG3\M16,FMG3,20160615
FMG3U2016,FMG3 U2016-BMD,F:FMG3\U16,FMG3,20160921
FMG3Z2016,FMG3 Z2016-BMD,F:FMG3\Z16,FMG3,20161221
FMG3H2017,FMG3 H2017-BMD,F:FMG3\H17,FMG3,20170315
FMG3M2017,FMG3 M2017-BMD,F:FMG3\M17,FMG3,20170621
FMG3U2017,FMG3 U2017-BMD,F:FMG3\U17,FMG3,20170929
FMG3Z2017,FMG3 Z2017-BMD,F:FMG3\Z17,FMG3,20171220
FMG3H2018,FMG3 H2018-BMD,F:FMG3\H18,FMG3,20180321
FMG3M2018,FMG3 M2018-BMD,F:FMG3\M18,FMG3,20180620
FMG3U2018,FMG3 U2018-BMD,F:FMG3\U18,FMG3,20180919
FMG3Z2018,FMG3 Z2018-BMD,F:FMG3\Z18,FMG3,20181219
FMG3H2019,FMG3 H2019-BMD,F:FMG3\H19,FMG3,20190320
FMG3M2019,FMG3 M2019-BMD,F:FMG3\M19,FMG3,20190619
FMG3U2019,FMG3 U2019-BMD,F:FMG3\U19,FMG3,20190918
FMG3Z2019,FMG3 Z2019-BMD,F:FMG3\Z19,FMG3,20191218
FMG3H2020,FMG3 H2020-BMD,F:FMG3\H20,FMG3,20200318
FMG3M2020,FMG3 M2020-BMD,F:FMG3\M20,FMG3,20200617
FMG3U2020,FMG3 U2020-BMD,F:FMG3\U20,FMG3,20200917
FMG3Z2020,FMG3 Z2020-BMD,F:FMG3\Z20,FMG3,20201216
FMG3H2021,FMG3 H2021-BMD,F:FMG3\H21,FMG3,20210317
FMG3M2021,FMG3 M2021-BMD,F:FMG3\M21,FMG3,20210616
FMG3U2021,FMG3 U2021-BMD,F:FMG3\U21,FMG3,20210915
FMG3Z2021,FMG3 Z2021-BMD,F:FMG3\Z21,FMG3,20211215
FMG3H2022,FMG3 H2022-BMD,F:FMG3\H22,FMG3,20220316
FMG3M2022,FMG3 M2022-BMD,F:FMG3\M22,FMG3,20220615
FMG3U2022,FMG3 U2022-BMD,F:FMG3\U22,FMG3,20220921
FMG3Z2022,FMG3 Z2022-BMD,F:FMG3\Z22,FMG3,20221222
FMG3H2023,FMG3 H2023-BMD,F:FMG3\H23,FMG3,20230316
FMG3M2023,FMG3 M2023-BMD,F:FMG3\M23,FMG3,20230622
FMG3U2023,FMG3 U2023-BMD,F:FMG3\U23,FMG3,20230921
FMG3Z2023,FMG3 Z2023-BMD,F:FMG3\Z23,FMG3,20231221
FMG5H2009,FMG5 H2009-BMD,F:FMG5\H09,FMG5,20090318
FMG5M2009,FMG5 M2009-BMD,F:FMG5\M09,FMG5,20090617
FMG5U2009,FMG5 U2009-BMD,F:FMG5\U09,FMG5,20090916
FMG5Z2009,FMG5 Z2009-BMD,F:FMG5\Z09,FMG5,20091216
FMG5H2010,FMG5 H2010-BMD,F:FMG5\H10,FMG5,20100317
FMG5M2010,FMG5 M2010-BMD,F:FMG5\M10,FMG5,20100616
FMG5U2010,FMG5 U2010-BMD,F:FMG5\U10,FMG5,20100915
FMG5Z2010,FMG5 Z2010-BMD,F:FMG5\Z10,FMG5,20101215
FMG5H2011,FMG5 H2011-BMD,F:FMG5\H11,FMG5,20110316
FMG5M2011,FMG5 M2011-BMD,F:FMG5\M11,FMG5,20110615
FMG5U2011,FMG5 U2011-BMD,F:FMG5\U11,FMG5,20110921
FMG5Z2011,FMG5 Z2011-BMD,F:FMG5\Z11,FMG5,20111221
FMG5H2012,FMG5 H2012-BMD,F:FMG5\H12,FMG5,20120321
FMG5M2012,FMG5 M2012-BMD,F:FMG5\M12,FMG5,20120620
FMG5U2012,FMG5 U2012-BMD,F:FMG5\U12,FMG5,20120919
FMG5Z2012,FMG5 Z2012-BMD,F:FMG5\Z12,FMG5,20121219
FMG5H2013,FMG5 H2013-BMD,F:FMG5\H13,FMG5,20130320
FMG5M2013,FMG5 M2013-BMD,F:FMG5\M13,FMG5,20130619
FMG5U2013,FMG5 U2013-BMD,F:FMG5\U13,FMG5,20130918
FMG5Z2013,FMG5 Z2013-BMD,F:FMG5\Z13,FMG5,20131218
FMG5H2014,FMG5 H2014-BMD,F:FMG5\H14,FMG5,20140319
FMG5M2014,FMG5 M2014-BMD,F:FMG5\M14,FMG5,20140618
FMG5U2014,FMG5 U2014-BMD,F:FMG5\U14,FMG5,20140917
FMG5Z2014,FMG5 Z2014-BMD,F:FMG5\Z14,FMG5,20141217
FMG5H2015,FMG5 H2015-BMD,F:FMG5\H15,FMG5,20150318
FMG5M2015,FMG5 M2015-BMD,F:FMG5\M15,FMG5,20150617
FMG5U2015,FMG5 U2015-BMD,F:FMG5\U15,FMG5,20150916
FMG5Z2015,FMG5 Z2015-BMD,F:FMG5\Z15,FMG5,20151216
FMG5H2016,FMG5 H2016-BMD,F:FMG5\H16,FMG5,20160316
FMG5M2016,FMG5 M2016-BMD,F:FMG5\M16,FMG5,20160615
FMG5U2016,FMG5 U2016-BMD,F:FMG5\U16,FMG5,20160921
FMG5Z2016,FMG5 Z2016-BMD,F:FMG5\Z16,FMG5,20161221
FMG5H2017,FMG5 H2017-BMD,F:FMG5\H17,FMG5,20170315
FMG5M2017,FMG5 M2017-BMD,F:FMG5\M17,FMG5,20170621
FMG5U2017,FMG5 U2017-BMD,F:FMG5\U17,FMG5,20170929
FMG5Z2017,FMG5 Z2017-BMD,F:FMG5\Z17,FMG5,20171220
FMG5H2018,FMG5 H2018-BMD,F:FMG5\H18,FMG5,20180321
FMG5M2018,FMG5 M2018-BMD,F:FMG5\M18,FMG5,20180620
FMG5U2018,FMG5 U2018-BMD,F:FMG5\U18,FMG5,20180919
FMG5Z2018,FMG5 Z2018-BMD,F:FMG5\Z18,FMG5,20181219
FMG5H2019,FMG5 H2019-BMD,F:FMG5\H19,FMG5,20190320
FMG5M2019,FMG5 M2019-BMD,F:FMG5\M19,FMG5,20190619
FMG5U2019,FMG5 U2019-BMD,F:FMG5\U19,FMG5,20190918
FMG5Z2019,FMG5 Z2019-BMD,F:FMG5\Z19,FMG5,20191218
FMG5H2020,FMG5 H2020-BMD,F:FMG5\H20,FMG5,20200318
FMG5M2020,FMG5 M2020-BMD,F:FMG5\M20,FMG5,20200617
FMG5U2020,FMG5 U2020-BMD,F:FMG5\U20,FMG5,20200917
FMG5Z2020,FMG5 Z2020-BMD,F:FMG5\Z20,FMG5,20201216
FMG5H2021,FMG5 H2021-BMD,F:FMG5\H21,FMG5,20210317
FMG5M2021,FMG5 M2021-BMD,F:FMG5\M21,FMG5,20210616
FMG5U2021,FMG5 U2021-BMD,F:FMG5\U21,FMG5,20210915
FMG5Z2021,FMG5 Z2021-BMD,F:FMG5\Z21,FMG5,20211215
FMG5H2022,FMG5 H2022-BMD,F:FMG5\H22,FMG5,20220316
FMG5M2022,FMG5 M2022-BMD,F:FMG5\M22,FMG5,20220615
FMG5U2022,FMG5 U2022-BMD,F:FMG5\U22,FMG5,20220921
FMG5Z2022,FMG5 Z2022-BMD,F:FMG5\Z22,FMG5,20221222
FMG5H2023,FMG5 H2023-BMD,F:FMG5\H23,FMG5,20230316
FMG5M2023,FMG5 M2023-BMD,F:FMG5\M23,FMG5,20230622
FMG5U2023,FMG5 U2023-BMD,F:FMG5\U23,FMG5,20230921
FMG5Z2023,FMG5 Z2023-BMD,F:FMG5\Z23,FMG5,20231221
FMGAH2009,FMGA H2009-BMD,F:FMGA\H09,FMGA,20090318
FMGAM2009,FMGA M2009-BMD,F:FMGA\M09,FMGA,20090617
FMGAU2009,FMGA U2009-BMD,F:FMGA\U09,FMGA,20090916
FMGAZ2009,FMGA Z2009-BMD,F:FMGA\Z09,FMGA,20091216
FMGAH2010,FMGA H2010-BMD,F:FMGA\H10,FMGA,20100317
FMGAM2010,FMGA M2010-BMD,F:FMGA\M10,FMGA,20100616
FMGAU2010,FMGA U2010-BMD,F:FMGA\U10,FMGA,20100915
FMGAZ2010,FMGA Z2010-BMD,F:FMGA\Z10,FMGA,20101215
FMGAH2011,FMGA H2011-BMD,F:FMGA\H11,FMGA,20110316
FMGAM2011,FMGA M2011-BMD,F:FMGA\M11,FMGA,20110615
FMGAU2011,FMGA U2011-BMD,F:FMGA\U11,FMGA,20110921
FMGAU2016,FMGA U2016-BMD,F:FMGA\U16,FMGA,20160921
FMGAZ2016,FMGA Z2016-BMD,F:FMGA\Z16,FMGA,20161221
FMGAH2017,FMGA H2017-BMD,F:FMGA\H17,FMGA,20170315
FMGAM2017,FMGA M2017-BMD,F:FMGA\M17,FMGA,20170621
FMGAU2017,FMGA U2017-BMD,F:FMGA\U17,FMGA,20170929
FMGAZ2017,FMGA Z2017-BMD,F:FMGA\Z17,FMGA,20171220
FMGAH2018,FMGA H2018-BMD,F:FMGA\H18,FMGA,20180321
FMGAM2018,FMGA M2018-BMD,F:FMGA\M18,FMGA,20180620
FMGAU2018,FMGA U2018-BMD,F:FMGA\U18,FMGA,20180919
FMGAZ2018,FMGA Z2018-BMD,F:FMGA\Z18,FMGA,20181219
FMGAH2019,FMGA H2019-BMD,F:FMGA\H19,FMGA,20190320
FMGAM2019,FMGA M2019-BMD,F:FMGA\M19,FMGA,20190619
FMGAU2019,FMGA U2019-BMD,F:FMGA\U19,FMGA,20190918
FMGAZ2019,FMGA Z2019-BMD,F:FMGA\Z19,FMGA,20191218
FMGAH2020,FMGA H2020-BMD,F:FMGA\H20,FMGA,20200318
FMGAM2020,FMGA M2020-BMD,F:FMGA\M20,FMGA,20200617
FMGAU2020,FMGA U2020-BMD,F:FMGA\U20,FMGA,20200917
FMGAZ2020,FMGA Z2020-BMD,F:FMGA\Z20,FMGA,20201216
FMGAH2021,FMGA H2021-BMD,F:FMGA\H21,FMGA,20210317
FMGAM2021,FMGA M2021-BMD,F:FMGA\M21,FMGA,20210616
FMGAU2021,FMGA U2021-BMD,F:FMGA\U21,FMGA,20210915
FMGAZ2021,FMGA Z2021-BMD,F:FMGA\Z21,FMGA,20211215
FMGAH2022,FMGA H2022-BMD,F:FMGA\H22,FMGA,20220316
FMGAM2022,FMGA M2022-BMD,F:FMGA\M22,FMGA,20220615
FMGAU2022,FMGA U2022-BMD,F:FMGA\U22,FMGA,20220921
FMGAZ2022,FMGA Z2022-BMD,F:FMGA\Z22,FMGA,20221222
FMGAH2023,FMGA H2023-BMD,F:FMGA\H23,FMGA,20230316
FMGAM2023,FMGA M2023-BMD,F:FMGA\M23,FMGA,20230622
FMGAU2023,FMGA U2023-BMD,F:FMGA\U23,FMGA,20230921
FMGAZ2023,FMGA Z2023-BMD,F:FMGA\Z23,FMGA,20231221
